params_id,minRecentCount,diffThresholdDays,maxRecentStd,alpha,frequencyDiffThreshold,frequencyRecentWindowDays,change_type_accuracy,interval_change_precision,interval_change_recall,interval_change_f1,frequency_change_precision,frequency_change_recall,frequency_change_f1,overall_change_precision,overall_change_recall,overall_change_f1,cycle_mae,daily_frequency_mae,score
params_1174,2,1.0,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_1175,2,1.0,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_1176,2,1.0,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_1178,2,1.0,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_1179,2,1.0,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_1180,2,1.0,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2370,3,0.5,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2371,3,0.5,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2372,3,0.5,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2374,3,0.5,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2375,3,0.5,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2376,3,0.5,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2378,3,0.5,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2379,3,0.5,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2380,3,0.5,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2770,3,0.75,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2771,3,0.75,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2772,3,0.75,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2774,3,0.75,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2775,3,0.75,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2776,3,0.75,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2778,3,0.75,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2779,3,0.75,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_2780,3,0.75,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3170,3,1.0,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3171,3,1.0,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3172,3,1.0,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3174,3,1.0,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3175,3,1.0,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3176,3,1.0,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3178,3,1.0,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3179,3,1.0,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_3180,3,1.0,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4370,4,0.5,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4371,4,0.5,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4372,4,0.5,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4374,4,0.5,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4375,4,0.5,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4376,4,0.5,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4378,4,0.5,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4379,4,0.5,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4380,4,0.5,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4770,4,0.75,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4771,4,0.75,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4772,4,0.75,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4774,4,0.75,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4775,4,0.75,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4776,4,0.75,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4778,4,0.75,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4779,4,0.75,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_4780,4,0.75,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5170,4,1.0,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5171,4,1.0,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5172,4,1.0,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5174,4,1.0,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5175,4,1.0,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5176,4,1.0,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5178,4,1.0,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5179,4,1.0,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_5180,4,1.0,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6370,5,0.5,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6371,5,0.5,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6372,5,0.5,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6374,5,0.5,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6375,5,0.5,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6376,5,0.5,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6378,5,0.5,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6379,5,0.5,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6380,5,0.5,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6770,5,0.75,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6771,5,0.75,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6772,5,0.75,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6774,5,0.75,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6775,5,0.75,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6776,5,0.75,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6778,5,0.75,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6779,5,0.75,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_6780,5,0.75,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7170,5,1.0,2.0,0.7,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7171,5,1.0,2.0,0.7,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7172,5,1.0,2.0,0.7,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7174,5,1.0,2.0,0.7,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7175,5,1.0,2.0,0.7,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7176,5,1.0,2.0,0.7,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7178,5,1.0,2.0,0.7,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7179,5,1.0,2.0,0.7,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_7180,5,1.0,2.0,0.7,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.09,0.960565
params_0369,2,0.5,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0373,2,0.5,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0377,2,0.5,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0769,2,0.75,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0773,2,0.75,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0777,2,0.75,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_1169,2,1.0,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_1173,2,1.0,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_1177,2,1.0,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2369,3,0.5,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2373,3,0.5,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2377,3,0.5,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2769,3,0.75,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2773,3,0.75,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_2777,3,0.75,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_3169,3,1.0,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_3173,3,1.0,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_3177,3,1.0,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4369,4,0.5,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4373,4,0.5,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4377,4,0.5,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4769,4,0.75,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4773,4,0.75,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_4777,4,0.75,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_5169,4,1.0,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_5173,4,1.0,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_5177,4,1.0,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6369,5,0.5,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6373,5,0.5,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6377,5,0.5,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6769,5,0.75,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6773,5,0.75,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_6777,5,0.75,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_7169,5,1.0,2.0,0.7,0.3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_7173,5,1.0,2.0,0.7,0.5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_7177,5,1.0,2.0,0.7,0.7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.1,0.959314
params_0354,2,0.5,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0355,2,0.5,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0356,2,0.5,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0358,2,0.5,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0359,2,0.5,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0360,2,0.5,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0362,2,0.5,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0363,2,0.5,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0364,2,0.5,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0754,2,0.75,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0755,2,0.75,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0756,2,0.75,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0758,2,0.75,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0759,2,0.75,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0760,2,0.75,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0762,2,0.75,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0763,2,0.75,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_0764,2,0.75,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1154,2,1.0,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1155,2,1.0,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1156,2,1.0,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1158,2,1.0,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1159,2,1.0,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1160,2,1.0,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1162,2,1.0,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1163,2,1.0,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_1164,2,1.0,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2354,3,0.5,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2355,3,0.5,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2356,3,0.5,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2358,3,0.5,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2359,3,0.5,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2360,3,0.5,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2362,3,0.5,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2363,3,0.5,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2364,3,0.5,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2754,3,0.75,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2755,3,0.75,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2756,3,0.75,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2758,3,0.75,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2759,3,0.75,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2760,3,0.75,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2762,3,0.75,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2763,3,0.75,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_2764,3,0.75,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3154,3,1.0,2.0,0.6,0.3,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3155,3,1.0,2.0,0.6,0.3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3156,3,1.0,2.0,0.6,0.3,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3158,3,1.0,2.0,0.6,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3159,3,1.0,2.0,0.6,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3160,3,1.0,2.0,0.6,0.5,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3162,3,1.0,2.0,0.6,0.7,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3163,3,1.0,2.0,0.6,0.7,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
params_3164,3,1.0,2.0,0.6,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.11,0.95052
